tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2015-407,Rotterdam,Hard,32,A,20150209,9,105777,5.0,,Grigor Dimitrov,R,188.0,BUL,23.7371663244,11.0,3465.0,103908,,Q,Paul Henri Mathieu,R,185.0,FRA,33.075975359300000,96.0,570.0,4-6 7-6(2) 6-2,3,R32,129.0,13.0,3.0,93.0,56.0,45.0,17.0,15.0,4.0,6.0,3.0,3.0,93.0,58.0,41.0,18.0,15.0,1.0,4.0
2015-407,Rotterdam,Hard,32,A,20150209,10,104180,,,Gilles Muller,L,193.0,LUX,31.7563312799,37.0,1127.0,105676,,,David Goffin,R,163.0,BEL,24.1752224504,20.0,1659.0,7-6(5) 6-7(6) 6-3,3,R32,134.0,24.0,5.0,103.0,70.0,62.0,19.0,17.0,3.0,3.0,19.0,7.0,113.0,68.0,60.0,18.0,16.0,5.0,6.0
2015-407,Rotterdam,Hard,32,A,20150209,11,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,31.685147159500000,27.0,1360.0,104797,,,Denis Istomin,R,188.0,UZB,28.424366872000000,64.0,770.0,7-6(5) 6-4,3,R32,125.0,6.0,4.0,89.0,52.0,36.0,14.0,11.0,3.0,6.0,7.0,1.0,80.0,57.0,38.0,9.0,11.0,4.0,8.0
2015-407,Rotterdam,Hard,32,A,20150209,12,104527,4.0,,Stanislas Wawrinka,R,183.0,SUI,29.8699520876,8.0,4050.0,104619,,WC,Jesse Huta Galung,R,188.0,NED,29.3442847365,248.0,194.0,6-3 3-6 6-3,3,R32,99.0,8.0,3.0,104.0,61.0,43.0,22.0,14.0,8.0,10.0,3.0,4.0,65.0,44.0,35.0,10.0,13.0,1.0,4.0
2015-407,Rotterdam,Hard,32,A,20150209,13,106233,,,Dominic Thiem,R,,AUT,21.4346338125,47.0,917.0,105208,6.0,,Ernests Gulbis,R,190.0,LAT,26.4449007529,13.0,2420.0,6-4 6-2,3,R32,70.0,5.0,0.0,47.0,27.0,23.0,14.0,9.0,1.0,1.0,7.0,1.0,54.0,33.0,20.0,13.0,9.0,2.0,5.0
2015-407,Rotterdam,Hard,32,A,20150209,14,104660,,,Sergiy Stakhovsky,R,193.0,UKR,29.092402464100000,69.0,734.0,104719,,,Marcel Granollers,R,190.0,ESP,28.829568788500000,51.0,895.0,6-2 7-6(7),3,R32,84.0,2.0,0.0,72.0,55.0,39.0,10.0,10.0,6.0,7.0,7.0,3.0,62.0,32.0,21.0,16.0,10.0,3.0,6.0
2015-407,Rotterdam,Hard,32,A,20150209,15,104620,,,Simone Bolelli,R,183.0,ITA,29.3388090349,50.0,901.0,104586,,,Lukas Rosol,R,196.0,CZE,29.5468856947,29.0,1245.0,6-3 6-1,3,R32,53.0,4.0,0.0,41.0,33.0,26.0,5.0,8.0,0.0,1.0,4.0,7.0,52.0,30.0,18.0,6.0,8.0,3.0,8.0
2015-407,Rotterdam,Hard,32,A,20150209,16,105683,2.0,,Milos Raonic,R,196.0,CAN,24.1204654346,6.0,4845.0,105723,,Q,Andrey Kuznetsov,R,185.0,RUS,23.9644079398,88.0,583.0,6-7(5) 6-1 7-5,3,R32,114.0,19.0,4.0,89.0,58.0,52.0,15.0,16.0,2.0,3.0,0.0,1.0,94.0,59.0,41.0,19.0,15.0,2.0,6.0
2015-407,Rotterdam,Hard,32,A,20150209,17,104918,1.0,,Andy Murray,R,190.0,GBR,27.7399041752,4.0,5460.0,105577,,,Vasek Pospisil,R,193.0,CAN,24.6324435318,59.0,785.0,6-3 7-5,3,R16,104.0,2.0,4.0,66.0,42.0,27.0,14.0,11.0,5.0,7.0,6.0,0.0,69.0,44.0,32.0,7.0,10.0,3.0,7.0
2015-407,Rotterdam,Hard,32,A,20150209,18,104468,8.0,,Gilles Simon,R,183.0,FRA,30.119096509200000,19.0,1755.0,104871,,,Jeremy Chardy,R,188.0,FRA,27.991786447600000,34.0,1150.0,6-4 6-3,3,R16,68.0,1.0,2.0,47.0,29.0,24.0,12.0,9.0,0.0,0.0,3.0,6.0,58.0,34.0,26.0,9.0,10.0,4.0,7.0
2015-407,Rotterdam,Hard,32,A,20150209,19,104607,3.0,,Tomas Berdych,R,196.0,CZE,29.3963039014,7.0,4660.0,104312,,,Andreas Seppi,R,190.0,ITA,30.9678302533,35.0,1145.0,6-0 3-6 6-3,3,R16,88.0,10.0,2.0,61.0,41.0,35.0,11.0,12.0,0.0,1.0,4.0,1.0,76.0,43.0,31.0,13.0,12.0,3.0,7.0
2015-407,Rotterdam,Hard,32,A,20150209,20,104792,,,Gael Monfils,R,193.0,FRA,28.4407939767,21.0,1565.0,105138,7.0,,Roberto Bautista Agut,R,,ESP,26.822724161500000,16.0,1975.0,7-5 7-6(5),3,R16,100.0,9.0,1.0,83.0,56.0,39.0,16.0,12.0,1.0,2.0,4.0,1.0,72.0,45.0,33.0,15.0,12.0,1.0,3.0
2015-407,Rotterdam,Hard,32,A,20150209,21,104180,,,Gilles Muller,L,193.0,LUX,31.7563312799,37.0,1127.0,105777,5.0,,Grigor Dimitrov,R,188.0,BUL,23.7371663244,11.0,3465.0,6-2 7-6(8),3,R16,85.0,11.0,1.0,73.0,49.0,44.0,10.0,10.0,4.0,4.0,11.0,0.0,64.0,44.0,33.0,12.0,10.0,2.0,4.0
2015-407,Rotterdam,Hard,32,A,20150209,22,104527,4.0,,Stanislas Wawrinka,R,183.0,SUI,29.8699520876,8.0,4050.0,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,31.685147159500000,27.0,1360.0,6-7(2) 6-4 6-2,3,R16,135.0,8.0,0.0,92.0,58.0,46.0,18.0,15.0,3.0,4.0,3.0,4.0,99.0,52.0,41.0,21.0,15.0,4.0,8.0
2015-407,Rotterdam,Hard,32,A,20150209,23,104660,,,Sergiy Stakhovsky,R,193.0,UKR,29.092402464100000,69.0,734.0,106233,,,Dominic Thiem,R,,AUT,21.4346338125,47.0,917.0,6-1 6-3,3,R16,63.0,9.0,1.0,59.0,40.0,32.0,10.0,8.0,6.0,6.0,7.0,6.0,54.0,33.0,21.0,8.0,8.0,6.0,10.0
2015-407,Rotterdam,Hard,32,A,20150209,24,105683,2.0,,Milos Raonic,R,196.0,CAN,24.1204654346,6.0,4845.0,104620,,,Simone Bolelli,R,183.0,ITA,29.3388090349,50.0,901.0,6-3 7-6(2),3,R16,77.0,17.0,1.0,62.0,41.0,34.0,14.0,11.0,0.0,0.0,3.0,0.0,60.0,48.0,33.0,7.0,10.0,4.0,5.0
2015-407,Rotterdam,Hard,32,A,20150209,25,104468,8.0,,Gilles Simon,R,183.0,FRA,30.119096509200000,19.0,1755.0,104918,1.0,,Andy Murray,R,190.0,GBR,27.7399041752,4.0,5460.0,6-4 6-2,3,QF,86.0,3.0,1.0,58.0,33.0,20.0,15.0,9.0,4.0,6.0,1.0,0.0,52.0,26.0,16.0,7.0,9.0,1.0,6.0
2015-407,Rotterdam,Hard,32,A,20150209,26,104607,3.0,,Tomas Berdych,R,196.0,CZE,29.3963039014,7.0,4660.0,104792,,,Gael Monfils,R,193.0,FRA,28.4407939767,21.0,1565.0,6-1 6-4,3,QF,72.0,7.0,0.0,55.0,34.0,30.0,10.0,9.0,0.0,0.0,7.0,2.0,56.0,36.0,24.0,7.0,8.0,6.0,9.0
2015-407,Rotterdam,Hard,32,A,20150209,27,104527,4.0,,Stanislas Wawrinka,R,183.0,SUI,29.8699520876,8.0,4050.0,104180,,,Gilles Muller,L,193.0,LUX,31.7563312799,37.0,1127.0,7-6(3) 6-3,3,QF,77.0,9.0,1.0,60.0,37.0,29.0,19.0,11.0,2.0,3.0,9.0,2.0,63.0,43.0,35.0,7.0,10.0,3.0,5.0
2015-407,Rotterdam,Hard,32,A,20150209,28,105683,2.0,,Milos Raonic,R,196.0,CAN,24.1204654346,6.0,4845.0,104660,,,Sergiy Stakhovsky,R,193.0,UKR,29.092402464100000,69.0,734.0,2-6 6-3 6-4,3,QF,93.0,6.0,1.0,74.0,51.0,37.0,15.0,14.0,3.0,5.0,2.0,1.0,83.0,53.0,41.0,15.0,13.0,3.0,5.0
2015-407,Rotterdam,Hard,32,A,20150209,29,104607,3.0,,Tomas Berdych,R,196.0,CZE,29.3963039014,7.0,4660.0,104468,8.0,,Gilles Simon,R,183.0,FRA,30.119096509200000,19.0,1755.0,6-2 6-1,3,SF,58.0,3.0,0.0,36.0,23.0,22.0,10.0,8.0,0.0,0.0,1.0,0.0,43.0,21.0,11.0,8.0,7.0,1.0,5.0
2015-407,Rotterdam,Hard,32,A,20150209,30,104527,4.0,,Stanislas Wawrinka,R,183.0,SUI,29.8699520876,8.0,4050.0,105683,2.0,,Milos Raonic,R,196.0,CAN,24.1204654346,6.0,4845.0,7-6(3) 7-6(7),3,SF,98.0,10.0,3.0,86.0,57.0,47.0,17.0,12.0,6.0,6.0,15.0,0.0,73.0,51.0,44.0,13.0,12.0,1.0,1.0
2015-407,Rotterdam,Hard,32,A,20150209,31,104527,4.0,,Stanislas Wawrinka,R,183.0,SUI,29.8699520876,8.0,4050.0,104607,3.0,,Tomas Berdych,R,196.0,CZE,29.3963039014,7.0,4660.0,4-6 6-3 6-4,3,F,118.0,3.0,1.0,83.0,53.0,41.0,15.0,15.0,2.0,4.0,9.0,1.0,90.0,46.0,32.0,23.0,14.0,3.0,6.0
2015-891,Chennai,Hard,28,A,20150105,1,106432,,,Borna Coric,R,,CRO,18.1409993155,95.0,557.0,104898,,,Robin Haase,R,190.0,NED,27.750855578400000,80.0,620.0,6-2 6-2,3,R32,66.0,4.0,1.0,48.0,26.0,21.0,12.0,8.0,4.0,5.0,1.0,0.0,46.0,27.0,14.0,5.0,8.0,2.0,7.0
2015-891,Chennai,Hard,28,A,20150105,2,111200,,WC,Elias Ymer,R,,SWE,18.7378507871,227.0,210.0,104997,,,Igor Sijsling,R,190.0,NED,27.3839835729,81.0,619.0,6-4 4-6 6-3,3,R32,106.0,3.0,2.0,80.0,55.0,39.0,15.0,15.0,4.0,7.0,3.0,7.0,98.0,62.0,43.0,13.0,14.0,4.0,8.0
2015-891,Chennai,Hard,28,A,20150105,3,104180,8.0,,Gilles Muller,L,193.0,LUX,31.660506502400000,46.0,855.0,104273,,,Edouard Roger Vasselin,R,188.0,FRA,31.104722792600000,116.0,470.0,6-7(11) 6-1 7-6(3),3,R32,143.0,29.0,4.0,100.0,65.0,49.0,23.0,15.0,3.0,4.0,4.0,3.0,101.0,69.0,50.0,16.0,16.0,1.0,5.0
2015-891,Chennai,Hard,28,A,20150105,4,105575,,,Ricardas Berankis,R,175.0,LTU,24.542094455900000,83.0,605.0,104563,,Q,Luca Vanni,U,,ITA,29.5879534565,148.0,353.0,6-1 2-6 7-5,3,R32,109.0,4.0,3.0,76.0,46.0,33.0,16.0,13.0,3.0,6.0,11.0,1.0,81.0,46.0,30.0,17.0,14.0,2.0,7.0
2015-891,Chennai,Hard,28,A,20150105,5,106210,,,Jiri Vesely,L,,CZE,21.4893908282,65.0,741.0,104822,,Q,N Vijay Sundar Prashanth,U,,IND,28.191649555100000,557.0,56.0,6-2 6-1,3,R32,67.0,4.0,1.0,39.0,23.0,20.0,9.0,7.0,0.0,0.0,0.0,0.0,55.0,28.0,12.0,14.0,8.0,5.0,10.0
2015-891,Chennai,Hard,28,A,20150105,6,104890,,,Andreas Haider Maurer,R,190.0,AUT,27.7919233402,79.0,621.0,104719,7.0,,Marcel Granollers,R,190.0,ESP,28.733744011,55.0,790.0,3-6 7-6(6) 2-0 RET,3,R32,134.0,3.0,4.0,91.0,43.0,32.0,22.0,12.0,6.0,9.0,5.0,2.0,74.0,38.0,29.0,19.0,11.0,4.0,6.0
2015-891,Chennai,Hard,28,A,20150105,7,104229,6.0,,Yen Hsun Lu,R,180.0,TPE,31.394934976,38.0,993.0,104500,,WC,Somdev Devvarman,R,180.0,IND,29.8918548939,136.0,381.0,6-3 6-4,3,R32,80.0,2.0,0.0,54.0,31.0,22.0,14.0,10.0,1.0,3.0,3.0,1.0,61.0,38.0,22.0,9.0,9.0,7.0,11.0
2015-891,Chennai,Hard,28,A,20150105,8,105807,,,Pablo Carreno Busta,R,,ESP,23.485284052000000,49.0,841.0,105292,,,Alejandro Gonzalez,R,,COL,25.9082819986,109.0,507.0,6-1 6-3,3,R32,60.0,1.0,1.0,46.0,23.0,20.0,12.0,8.0,3.0,4.0,2.0,2.0,45.0,24.0,12.0,7.0,8.0,3.0,8.0
2015-891,Chennai,Hard,28,A,20150105,9,105376,,,Peter Gojowczyk,R,185.0,GER,25.475701574300000,102.0,539.0,104268,,,Alejandro Falla,L,185.0,COL,31.143052703600000,113.0,496.0,6-0 6-1,3,R32,43.0,2.0,0.0,42.0,21.0,18.0,13.0,7.0,3.0,3.0,0.0,0.0,36.0,20.0,9.0,5.0,6.0,1.0,6.0
2015-891,Chennai,Hard,28,A,20150105,10,104198,5.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.5893223819,36.0,1020.0,105539,,Q,Evgeny Donskoy,R,185.0,RUS,24.659822039700000,129.0,421.0,6-7(3) 6-2 6-3,3,R32,115.0,4.0,1.0,75.0,41.0,31.0,24.0,14.0,3.0,5.0,6.0,6.0,94.0,51.0,31.0,20.0,15.0,5.0,11.0
2015-891,Chennai,Hard,28,A,20150105,11,105147,,,Tatsuma Ito,R,180.0,JPN,26.633812457200000,87.0,576.0,106368,,WC,Ramkumar Ramanathan,R,,IND,20.1587953457,285.0,172.0,6-3 6-3,3,R32,81.0,2.0,1.0,52.0,38.0,33.0,6.0,9.0,2.0,2.0,9.0,4.0,77.0,40.0,30.0,13.0,9.0,8.0,11.0
2015-891,Chennai,Hard,28,A,20150105,12,105379,,Q,Aljaz Bedene,R,181.0,GBR,25.4674880219,156.0,325.0,105041,,,Lukas Lacko,R,185.0,SVK,27.1731690623,88.0,576.0,7-6(0) 6-3,3,R32,96.0,11.0,4.0,79.0,40.0,37.0,19.0,11.0,3.0,3.0,5.0,2.0,74.0,49.0,35.0,12.0,10.0,6.0,7.0
2015-891,Chennai,Hard,28,A,20150105,13,104527,1.0,,Stanislas Wawrinka,R,183.0,SUI,29.774127310100000,4.0,5120.0,106432,,,Borna Coric,R,,CRO,18.1409993155,95.0,557.0,6-1 6-4,3,R16,71.0,4.0,1.0,48.0,26.0,24.0,12.0,9.0,0.0,0.0,2.0,0.0,54.0,28.0,18.0,11.0,8.0,5.0,8.0
2015-891,Chennai,Hard,28,A,20150105,14,104180,8.0,,Gilles Muller,L,193.0,LUX,31.660506502400000,46.0,855.0,111200,,WC,Elias Ymer,R,,SWE,18.7378507871,227.0,210.0,6-4 6-3,3,R16,80.0,6.0,2.0,68.0,37.0,31.0,16.0,10.0,7.0,7.0,2.0,3.0,46.0,35.0,30.0,1.0,9.0,0.0,2.0
2015-891,Chennai,Hard,28,A,20150105,15,105676,4.0,,David Goffin,R,163.0,BEL,24.079397672800000,22.0,1599.0,105575,,,Ricardas Berankis,R,175.0,LTU,24.542094455900000,83.0,605.0,6-0 4-6 7-6(1),3,R16,116.0,12.0,4.0,78.0,46.0,38.0,19.0,14.0,2.0,4.0,1.0,4.0,101.0,74.0,48.0,10.0,14.0,6.0,10.0
2015-891,Chennai,Hard,28,A,20150105,16,104890,,,Andreas Haider Maurer,R,190.0,AUT,27.7919233402,79.0,621.0,106210,,,Jiri Vesely,L,,CZE,21.4893908282,65.0,741.0,6-7(3) 6-4 6-4,3,R16,126.0,13.0,7.0,97.0,67.0,49.0,18.0,16.0,3.0,4.0,14.0,4.0,100.0,67.0,53.0,13.0,16.0,2.0,5.0
2015-891,Chennai,Hard,28,A,20150105,17,104229,6.0,,Yen Hsun Lu,R,180.0,TPE,31.394934976,38.0,993.0,105807,,,Pablo Carreno Busta,R,,ESP,23.485284052000000,49.0,841.0,6-4 6-4,3,R16,74.0,7.0,2.0,58.0,39.0,30.0,10.0,10.0,4.0,5.0,7.0,2.0,67.0,48.0,32.0,6.0,10.0,4.0,7.0
2015-891,Chennai,Hard,28,A,20150105,18,105138,3.0,,Roberto Bautista Agut,R,,ESP,26.726899384,15.0,2110.0,105376,,,Peter Gojowczyk,R,185.0,GER,25.475701574300000,102.0,539.0,6-3 6-2,3,R16,71.0,6.0,4.0,61.0,35.0,23.0,14.0,9.0,6.0,8.0,5.0,2.0,47.0,27.0,16.0,6.0,8.0,1.0,6.0
2015-891,Chennai,Hard,28,A,20150105,19,104198,5.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.5893223819,36.0,1020.0,105147,,,Tatsuma Ito,R,180.0,JPN,26.633812457200000,87.0,576.0,6-7(1) 6-2 6-0,3,R16,126.0,8.0,2.0,87.0,49.0,35.0,19.0,13.0,4.0,7.0,5.0,7.0,98.0,58.0,34.0,15.0,13.0,10.0,18.0
2015-891,Chennai,Hard,28,A,20150105,20,105379,,Q,Aljaz Bedene,R,181.0,GBR,25.4674880219,156.0,325.0,103852,2.0,,Feliciano Lopez,L,188.0,ESP,33.2922655715,14.0,2130.0,6-4 6-4,3,R16,86.0,7.0,1.0,57.0,38.0,33.0,10.0,10.0,1.0,1.0,6.0,2.0,75.0,42.0,28.0,17.0,10.0,8.0,10.0
2015-891,Chennai,Hard,28,A,20150105,21,104527,1.0,,Stanislas Wawrinka,R,183.0,SUI,29.774127310100000,4.0,5120.0,104180,8.0,,Gilles Muller,L,193.0,LUX,31.660506502400000,46.0,855.0,6-2 7-6(4),3,QF,86.0,4.0,0.0,61.0,39.0,31.0,17.0,10.0,3.0,4.0,1.0,4.0,71.0,38.0,26.0,16.0,10.0,3.0,6.0
2015-891,Chennai,Hard,28,A,20150105,22,105676,4.0,,David Goffin,R,163.0,BEL,24.079397672800000,22.0,1599.0,104890,,,Andreas Haider Maurer,R,190.0,AUT,27.7919233402,79.0,621.0,7-5 6-2,3,QF,72.0,7.0,1.0,50.0,25.0,21.0,17.0,10.0,0.0,1.0,6.0,2.0,62.0,39.0,25.0,10.0,10.0,3.0,7.0
2015-891,Chennai,Hard,28,A,20150105,23,105138,3.0,,Roberto Bautista Agut,R,,ESP,26.726899384,15.0,2110.0,104229,6.0,,Yen Hsun Lu,R,180.0,TPE,31.394934976,38.0,993.0,7-6(7) 6-4,3,QF,109.0,3.0,0.0,73.0,47.0,34.0,16.0,11.0,2.0,3.0,5.0,1.0,85.0,47.0,34.0,18.0,11.0,4.0,6.0
2015-891,Chennai,Hard,28,A,20150105,24,105379,,Q,Aljaz Bedene,R,181.0,GBR,25.4674880219,156.0,325.0,104198,5.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.5893223819,36.0,1020.0,2-6 6-3 6-2,3,QF,116.0,11.0,1.0,99.0,64.0,44.0,16.0,13.0,8.0,11.0,3.0,4.0,73.0,37.0,24.0,18.0,12.0,3.0,7.0
2015-891,Chennai,Hard,28,A,20150105,25,104527,1.0,,Stanislas Wawrinka,R,183.0,SUI,29.774127310100000,4.0,5120.0,105676,4.0,,David Goffin,R,163.0,BEL,24.079397672800000,22.0,1599.0,7-5 6-3,3,SF,91.0,6.0,1.0,72.0,37.0,26.0,22.0,11.0,7.0,8.0,3.0,2.0,69.0,38.0,29.0,12.0,10.0,7.0,10.0
2015-891,Chennai,Hard,28,A,20150105,26,105379,,Q,Aljaz Bedene,R,181.0,GBR,25.4674880219,156.0,325.0,105138,3.0,,Roberto Bautista Agut,R,,ESP,26.726899384,15.0,2110.0,3-6 6-3 7-6(8),3,SF,163.0,15.0,3.0,125.0,64.0,45.0,27.0,15.0,10.0,15.0,2.0,2.0,99.0,68.0,43.0,18.0,15.0,5.0,10.0
2015-891,Chennai,Hard,28,A,20150105,27,104527,1.0,,Stanislas Wawrinka,R,183.0,SUI,29.774127310100000,4.0,5120.0,105379,,Q,Aljaz Bedene,R,181.0,GBR,25.4674880219,156.0,325.0,6-3 6-4,3,F,70.0,2.0,1.0,59.0,39.0,29.0,13.0,10.0,0.0,0.0,7.0,2.0,52.0,33.0,25.0,9.0,9.0,2.0,4.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,1,104571,,,Marcos Baghdatis,R,183.0,CYP,29.7248459959,61.0,788.0,106210,,,Jiri Vesely,L,,CZE,21.661875427800000,45.0,958.0,6-3 1-1 RET,3,R128,49.0,3.0,3.0,36.0,15.0,9.0,10.0,6.0,2.0,4.0,1.0,2.0,27.0,22.0,10.0,2.0,5.0,1.0,4.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,2,105077,,,Albert Ramos,L,188.0,ESP,27.140314852800000,68.0,730.0,104678,,,Viktor Troicki,R,193.0,SRB,29.073237508600000,39.0,1097.0,6-4 6-4,3,R128,89.0,2.0,2.0,58.0,31.0,25.0,18.0,10.0,3.0,3.0,5.0,1.0,55.0,22.0,17.0,21.0,10.0,3.0,5.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,3,103781,,Q,Jurgen Melzer,L,183.0,AUT,33.7960301164,86.0,594.0,106261,,Q,Dennis Novikov,R,,USA,21.3360711841,256.0,198.0,6-4 6-4,3,R128,82.0,7.0,6.0,64.0,47.0,38.0,7.0,10.0,2.0,3.0,3.0,3.0,72.0,34.0,22.0,18.0,10.0,4.0,7.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,4,105643,,,Federico Delbonis,L,190.0,ARG,24.424366872000000,79.0,635.0,105583,,,Dusan Lajovic,R,180.0,SRB,24.689938398400000,71.0,685.0,6-4 6-3,3,R128,70.0,3.0,1.0,55.0,35.0,27.0,10.0,9.0,2.0,3.0,3.0,2.0,65.0,39.0,23.0,12.0,10.0,4.0,8.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,5,104338,,,Juan Monaco,R,185.0,ARG,30.9431895962,48.0,920.0,104559,,,Teymuraz Gabashvili,R,188.0,RUS,29.793292265600000,78.0,640.0,6-2 3-6 6-3,3,R128,123.0,5.0,0.0,92.0,66.0,41.0,14.0,13.0,10.0,14.0,6.0,3.0,89.0,51.0,35.0,11.0,13.0,5.0,11.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,6,106423,,WC,Thanasi Kokkinakis,R,,AUS,18.9103353867,124.0,448.0,105526,,,Jan Lennard Struff,R,,GER,24.870636550300000,73.0,669.0,7-6(3) 6-3,3,R128,88.0,10.0,2.0,67.0,47.0,37.0,13.0,11.0,3.0,3.0,3.0,4.0,66.0,36.0,33.0,11.0,10.0,1.0,2.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,7,106432,,Q,Borna Coric,R,,CRO,18.3134839151,60.0,796.0,104890,,,Andreas Haider Maurer,R,190.0,AUT,27.9644079398,56.0,863.0,6-4 6-4,3,R128,86.0,5.0,1.0,53.0,34.0,29.0,12.0,10.0,2.0,2.0,1.0,2.0,58.0,26.0,18.0,16.0,10.0,4.0,6.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,8,104471,,,Ivan Dodig,R,183.0,CRO,30.1793292266,96.0,560.0,105311,,,Joao Sousa,R,,POR,25.941136208100000,52.0,902.0,6-3 7-5,3,R128,88.0,10.0,4.0,56.0,29.0,25.0,14.0,10.0,0.0,1.0,1.0,3.0,66.0,32.0,23.0,14.0,11.0,1.0,5.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,9,105577,,,Vasek Pospisil,R,193.0,CAN,24.709103353900000,62.0,785.0,105062,,,Mikhail Kukushkin,R,183.0,KAZ,27.2005475702,54.0,887.0,6-4 4-2 RET,3,R128,63.0,9.0,0.0,47.0,33.0,31.0,6.0,8.0,2.0,2.0,0.0,1.0,46.0,32.0,18.0,12.0,8.0,4.0,6.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,10,105065,,WC,Tim Smyczek,R,175.0,USA,27.189596167000000,83.0,613.0,103794,,,Benjamin Becker,R,178.0,GER,33.7275838467,40.0,1078.0,6-3 7-6(4),3,R128,82.0,1.0,1.0,63.0,44.0,33.0,12.0,11.0,0.0,1.0,3.0,2.0,78.0,46.0,34.0,12.0,10.0,8.0,10.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,11,105173,,,Adrian Mannarino,L,183.0,FRA,26.6913073238,38.0,1113.0,104999,,Q,Mischa Zverev,L,190.0,GER,27.545516769300000,1067.0,9.0,6-4 6-4,3,R128,79.0,2.0,3.0,60.0,29.0,22.0,16.0,10.0,4.0,7.0,6.0,5.0,68.0,43.0,25.0,9.0,10.0,6.0,11.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,12,104593,,LL,Daniel Gimeno Traver,R,185.0,ESP,29.5852156057,94.0,565.0,105032,,,Samuel Groth,R,,AUS,27.3867214237,69.0,717.0,7-6(5) 7-6(6),3,R128,96.0,5.0,4.0,87.0,65.0,46.0,13.0,12.0,4.0,5.0,15.0,5.0,84.0,51.0,37.0,19.0,12.0,5.0,6.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,13,104273,,Q,Edouard Roger Vasselin,R,188.0,FRA,31.277207392200000,145.0,375.0,104594,,,Marinko Matosevic,R,194.0,AUS,29.582477755,74.0,667.0,5-7 6-4 6-3,3,R128,129.0,2.0,2.0,80.0,51.0,38.0,17.0,15.0,3.0,6.0,4.0,6.0,107.0,56.0,34.0,29.0,16.0,12.0,17.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,14,103813,,,Jarkko Nieminen,L,185.0,FIN,33.6262833676,70.0,693.0,105217,,Q,Thiemo De Bakker,R,193.0,NED,26.466803559200000,125.0,446.0,7-6(3) 6-4,3,R128,99.0,2.0,3.0,95.0,57.0,40.0,17.0,11.0,11.0,13.0,4.0,2.0,74.0,43.0,27.0,16.0,11.0,2.0,5.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,15,105902,,Q,James Duckworth,R,183.0,AUS,23.129363449700000,106.0,533.0,106233,,,Dominic Thiem,R,,AUT,21.5112936345,46.0,932.0,7-6(5) 6-1,3,R128,67.0,7.0,0.0,59.0,46.0,38.0,9.0,10.0,0.0,0.0,4.0,3.0,49.0,24.0,17.0,16.0,9.0,1.0,3.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,16,105992,,WC,Ryan Harrison,R,183.0,USA,22.8364134155,110.0,499.0,103888,,,Mardy Fish,R,188.0,USA,33.2457221081,,,6-4 4-6 7-6(3),3,R128,156.0,1.0,7.0,114.0,71.0,51.0,19.0,16.0,12.0,15.0,9.0,9.0,94.0,46.0,34.0,24.0,16.0,0.0,3.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,17,104620,,,Simone Bolelli,R,183.0,ITA,29.415468856900000,49.0,919.0,105064,,,Thomaz Bellucci,L,188.0,BRA,27.189596167000000,85.0,601.0,6-2 6-7(3) 6-4,3,R128,149.0,3.0,0.0,95.0,64.0,46.0,20.0,15.0,6.0,6.0,6.0,6.0,109.0,59.0,42.0,26.0,15.0,7.0,10.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,18,105238,,,Alexandr Dolgopolov,R,180.0,UKR,26.3326488706,41.0,1075.0,104433,,Q,Frank Dancevic,R,185.0,CAN,30.4476386037,166.0,306.0,6-2 7-5,3,R128,69.0,7.0,0.0,55.0,33.0,26.0,16.0,10.0,1.0,1.0,5.0,0.0,60.0,32.0,23.0,13.0,10.0,2.0,5.0
